county,deaths,date
Franklin,9,2020-12-13
Fulton,29,2020-12-13
Genesee,21,2020-12-13
Greene,18,2020-12-13
Hamilton,1,2020-12-13
Herkimer,13,2020-12-13
Jefferson,6,2020-12-13
Kings,5262,2020-12-13
Lewis,9,2020-12-13
Livingston,19,2020-12-13
Madison,25,2020-12-13
Manhattan,2174,2020-12-13
Monroe,369,2020-12-13
Montgomery,20,2020-12-13
Nassau,2300,2020-12-13
Niagara,137,2020-12-13
Non-NYS,139,2020-12-13
Oneida,191,2020-12-13
Onondaga,280,2020-12-13
Ontario,36,2020-12-13
Orange,467,2020-12-13
Orleans,59,2020-12-13
Oswego,19,2020-12-13
Otsego,6,2020-12-13
Putnam,66,2020-12-13
Queens,5243,2020-12-13
Rensselaer,67,2020-12-13
Richmond,826,2020-12-13
Rockland,549,2020-12-13
Saratoga,24,2020-12-13
Schenectady,63,2020-12-13
Schoharie,2,2020-12-13
Schuyler,5,2020-12-13
Seneca,13,2020-12-13
St. Lawrence,26,2020-12-13
Statewide Total,27870,2020-12-13
Steuben,99,2020-12-13
Suffolk,2118,2020-12-13
Sullivan,40,2020-12-13
Tioga,52,2020-12-13
Tompkins,8,2020-12-13
Ulster,116,2020-12-13
Warren,30,2020-12-13
Washington,14,2020-12-13
Wayne,25,2020-12-13
Westchester,1568,2020-12-13
Wyoming,13,2020-12-13
Yates,7,2020-12-13
Albany,173,2020-12-14
Allegany,65,2020-12-14
Bronx,3470,2020-12-14
Broome,178,2020-12-14
Cattaraugus,29,2020-12-14
Cayuga,14,2020-12-14
Chautauqua,11,2020-12-14
Chemung,78,2020-12-14
Chenango,13,2020-12-14
Clinton,5,2020-12-14
Columbia,58,2020-12-14
Cortland,11,2020-12-14
Delaware,7,2020-12-14
Dutchess,208,2020-12-14
Erie,983,2020-12-14
Essex,14,2020-12-14
Franklin,9,2020-12-14
Fulton,29,2020-12-14
Genesee,21,2020-12-14
Greene,18,2020-12-14
Hamilton,1,2020-12-14
Herkimer,14,2020-12-14
Jefferson,6,2020-12-14
Kings,5266,2020-12-14
Lewis,11,2020-12-14
Livingston,20,2020-12-14
Madison,27,2020-12-14
Manhattan,2180,2020-12-14
Monroe,375,2020-12-14
Montgomery,22,2020-12-14
Nassau,2304,2020-12-14
Niagara,141,2020-12-14
Non-NYS,140,2020-12-14
Oneida,196,2020-12-14
Onondaga,288,2020-12-14
Ontario,37,2020-12-14
Orange,469,2020-12-14
Orleans,59,2020-12-14
Oswego,20,2020-12-14
Otsego,6,2020-12-14
Putnam,66,2020-12-14
Queens,5251,2020-12-14
Rensselaer,67,2020-12-14
Richmond,831,2020-12-14
Rockland,554,2020-12-14
Saratoga,25,2020-12-14
Schenectady,63,2020-12-14
Schoharie,2,2020-12-14
Schuyler,6,2020-12-14
Seneca,14,2020-12-14
St. Lawrence,27,2020-12-14
Statewide Total,28002,2020-12-14
Steuben,100,2020-12-14
Suffolk,2132,2020-12-14
Sullivan,40,2020-12-14
Tioga,54,2020-12-14
Tompkins,9,2020-12-14
Ulster,118,2020-12-14
Warren,30,2020-12-14
Washington,14,2020-12-14
Wayne,28,2020-12-14
Westchester,1575,2020-12-14
Wyoming,13,2020-12-14
Yates,7,2020-12-14
Albany,174,2020-12-15
Allegany,65,2020-12-15
Bronx,3472,2020-12-15
Broome,180,2020-12-15
Cattaraugus,29,2020-12-15
Cayuga,14,2020-12-15
Chautauqua,12,2020-12-15
Chemung,79,2020-12-15
Chenango,13,2020-12-15
Clinton,5,2020-12-15
Columbia,59,2020-12-15
Cortland,12,2020-12-15
Delaware,7,2020-12-15
Dutchess,209,2020-12-15
Erie,995,2020-12-15
Essex,14,2020-12-15
Franklin,9,2020-12-15
Fulton,29,2020-12-15
Genesee,23,2020-12-15
Greene,18,2020-12-15
Hamilton,1,2020-12-15
Herkimer,14,2020-12-15
Jefferson,6,2020-12-15
Kings,5269,2020-12-15
Lewis,11,2020-12-15
Livingston,20,2020-12-15
Madison,31,2020-12-15
Manhattan,2183,2020-12-15
Monroe,382,2020-12-15
Montgomery,22,2020-12-15
Nassau,2306,2020-12-15
Niagara,144,2020-12-15
Non-NYS,141,2020-12-15
Oneida,200,2020-12-15
Onondaga,300,2020-12-15
Ontario,38,2020-12-15
Orange,470,2020-12-15
Orleans,59,2020-12-15
Oswego,20,2020-12-15
Otsego,7,2020-12-15
Putnam,66,2020-12-15
Queens,5256,2020-12-15
Rensselaer,68,2020-12-15
Richmond,835,2020-12-15
Rockland,555,2020-12-15
Saratoga,26,2020-12-15
Schenectady,65,2020-12-15
Schoharie,2,2020-12-15
Schuyler,7,2020-12-15
Seneca,14,2020-12-15
St. Lawrence,28,2020-12-15
Statewide Total,28100,2020-12-15
Steuben,102,2020-12-15
Suffolk,2139,2020-12-15
Sullivan,40,2020-12-15
Tioga,54,2020-12-15
Tompkins,9,2020-12-15
Ulster,118,2020-12-15
Warren,30,2020-12-15
Washington,14,2020-12-15
Wayne,28,2020-12-15
Westchester,1581,2020-12-15
Wyoming,13,2020-12-15
Yates,8,2020-12-15
Albany,176,2020-12-16
Allegany,65,2020-12-16
Bronx,3475,2020-12-16
Broome,183,2020-12-16
Cattaraugus,29,2020-12-16
Cayuga,14,2020-12-16
Chautauqua,13,2020-12-16
Chemung,81,2020-12-16
Chenango,14,2020-12-16
Clinton,5,2020-12-16
Columbia,59,2020-12-16
Cortland,13,2020-12-16
Delaware,7,2020-12-16
Dutchess,210,2020-12-16
Erie,1014,2020-12-16
Essex,14,2020-12-16
Franklin,9,2020-12-16
Fulton,29,2020-12-16
Genesee,26,2020-12-16
Greene,18,2020-12-16
Hamilton,1,2020-12-16
Herkimer,14,2020-12-16
Jefferson,6,2020-12-16
Kings,5281,2020-12-16
Lewis,11,2020-12-16
Livingston,20,2020-12-16
Madison,33,2020-12-16
Manhattan,2186,2020-12-16
Monroe,390,2020-12-16
Montgomery,23,2020-12-16
Nassau,2309,2020-12-16
Niagara,150,2020-12-16
Non-NYS,142,2020-12-16
Oneida,202,2020-12-16
Onondaga,304,2020-12-16
Ontario,41,2020-12-16
Orange,471,2020-12-16
Orleans,59,2020-12-16
Oswego,21,2020-12-16
Otsego,7,2020-12-16
Putnam,66,2020-12-16
Queens,5265,2020-12-16
Rensselaer,70,2020-12-16
Richmond,839,2020-12-16
Rockland,555,2020-12-16
Saratoga,26,2020-12-16
Schenectady,66,2020-12-16
Schoharie,2,2020-12-16
Schuyler,8,2020-12-16
Seneca,16,2020-12-16
St. Lawrence,29,2020-12-16
Statewide Total,28222,2020-12-16
Steuben,105,2020-12-16
Suffolk,2149,2020-12-16
Sullivan,40,2020-12-16
Tioga,54,2020-12-16
Tompkins,9,2020-12-16
Ulster,120,2020-12-16
Warren,30,2020-12-16
Washington,14,2020-12-16
Wayne,28,2020-12-16
Westchester,1584,2020-12-16
Wyoming,13,2020-12-16
Yates,9,2020-12-16
Albany,177,2020-12-17
Allegany,66,2020-12-17
Bronx,3483,2020-12-17
Broome,184,2020-12-17
Cattaraugus,30,2020-12-17
Cayuga,14,2020-12-17
Chautauqua,13,2020-12-17
Chemung,82,2020-12-17
Chenango,14,2020-12-17
Clinton,5,2020-12-17
Columbia,59,2020-12-17
Cortland,14,2020-12-17
Delaware,7,2020-12-17
Dutchess,210,2020-12-17
Erie,1029,2020-12-17
Essex,15,2020-12-17
Franklin,9,2020-12-17
Fulton,29,2020-12-17
Genesee,26,2020-12-17
Greene,18,2020-12-17
Hamilton,1,2020-12-17
Herkimer,15,2020-12-17
Jefferson,6,2020-12-17
Kings,5293,2020-12-17
Lewis,11,2020-12-17
Livingston,20,2020-12-17
Madison,36,2020-12-17
Manhattan,2188,2020-12-17
Monroe,403,2020-12-17
Montgomery,24,2020-12-17
Nassau,2314,2020-12-17
Niagara,152,2020-12-17
Non-NYS,144,2020-12-17
Oneida,205,2020-12-17
Onondaga,309,2020-12-17
Ontario,42,2020-12-17
Orange,474,2020-12-17
Orleans,59,2020-12-17
Oswego,22,2020-12-17
Otsego,8,2020-12-17
Putnam,66,2020-12-17
Queens,5272,2020-12-17
Rensselaer,70,2020-12-17
Richmond,841,2020-12-17
Rockland,557,2020-12-17
Saratoga,27,2020-12-17
Schenectady,67,2020-12-17
Schoharie,2,2020-12-17
Schuyler,8,2020-12-17
Seneca,17,2020-12-17
St. Lawrence,31,2020-12-17
Statewide Total,28344,2020-12-17
Steuben,106,2020-12-17
Suffolk,2153,2020-12-17
Sullivan,40,2020-12-17
Tioga,54,2020-12-17
Tompkins,9,2020-12-17
Ulster,125,2020-12-17
Warren,30,2020-12-17
Washington,14,2020-12-17
Wayne,28,2020-12-17
Westchester,1594,2020-12-17
Wyoming,14,2020-12-17
Yates,9,2020-12-17
Albany,179,2020-12-18
Allegany,67,2020-12-18
Bronx,3486,2020-12-18
Broome,186,2020-12-18
Cattaraugus,31,2020-12-18
Cayuga,14,2020-12-18
Chautauqua,13,2020-12-18
Chemung,82,2020-12-18
Chenango,15,2020-12-18
Clinton,5,2020-12-18
Columbia,59,2020-12-18
Cortland,15,2020-12-18
Delaware,7,2020-12-18
Dutchess,214,2020-12-18
Erie,1044,2020-12-18
Essex,16,2020-12-18
Franklin,9,2020-12-18
Fulton,29,2020-12-18
Genesee,28,2020-12-18
Greene,18,2020-12-18
Hamilton,1,2020-12-18
Herkimer,17,2020-12-18
Jefferson,6,2020-12-18
Kings,5302,2020-12-18
Lewis,11,2020-12-18
Livingston,20,2020-12-18
Madison,38,2020-12-18
Manhattan,2194,2020-12-18
Monroe,415,2020-12-18
Montgomery,25,2020-12-18
Nassau,2318,2020-12-18
Niagara,153,2020-12-18
Non-NYS,146,2020-12-18
Oneida,206,2020-12-18
Onondaga,314,2020-12-18
Ontario,44,2020-12-18
Orange,478,2020-12-18
Orleans,59,2020-12-18
Oswego,22,2020-12-18
Otsego,8,2020-12-18
Putnam,66,2020-12-18
Queens,5281,2020-12-18
Rensselaer,70,2020-12-18
Richmond,845,2020-12-18
Rockland,558,2020-12-18
Saratoga,28,2020-12-18
Schenectady,70,2020-12-18
Schoharie,3,2020-12-18
Schuyler,8,2020-12-18
Seneca,17,2020-12-18
St. Lawrence,31,2020-12-18
Statewide Total,28474,2020-12-18
Steuben,111,2020-12-18
Suffolk,2163,2020-12-18
Sullivan,40,2020-12-18
Tioga,54,2020-12-18
Tompkins,10,2020-12-18
Ulster,129,2020-12-18
Warren,30,2020-12-18
Washington,14,2020-12-18
Wayne,29,2020-12-18
Westchester,1600,2020-12-18
Wyoming,14,2020-12-18
Yates,9,2020-12-18
Albany,180,2020-12-19
Allegany,68,2020-12-19
Bronx,3489,2020-12-19
Broome,186,2020-12-19
Cattaraugus,33,2020-12-19
Cayuga,14,2020-12-19
Chautauqua,13,2020-12-19
Chemung,83,2020-12-19
Chenango,15,2020-12-19
Clinton,5,2020-12-19
Columbia,59,2020-12-19
Cortland,19,2020-12-19
Delaware,7,2020-12-19
Dutchess,215,2020-12-19
Erie,1057,2020-12-19
Essex,16,2020-12-19
Franklin,9,2020-12-19
Fulton,29,2020-12-19
Genesee,30,2020-12-19
Greene,18,2020-12-19
Hamilton,1,2020-12-19
Herkimer,18,2020-12-19
Jefferson,6,2020-12-19
Kings,5310,2020-12-19
Lewis,11,2020-12-19
Livingston,21,2020-12-19
Madison,40,2020-12-19
Manhattan,2198,2020-12-19
Monroe,421,2020-12-19
Montgomery,29,2020-12-19
Nassau,2325,2020-12-19
Niagara,156,2020-12-19
Non-NYS,147,2020-12-19
Oneida,211,2020-12-19
Onondaga,325,2020-12-19
Ontario,46,2020-12-19
Orange,481,2020-12-19
Orleans,59,2020-12-19
Oswego,23,2020-12-19
Otsego,8,2020-12-19
Putnam,66,2020-12-19
Queens,5287,2020-12-19
Rensselaer,70,2020-12-19
Richmond,847,2020-12-19
Rockland,563,2020-12-19
Saratoga,28,2020-12-19
Schenectady,71,2020-12-19
Schoharie,3,2020-12-19
Schuyler,8,2020-12-19
Seneca,19,2020-12-19
St. Lawrence,32,2020-12-19
Statewide Total,28598,2020-12-19
Steuben,113,2020-12-19
Suffolk,2172,2020-12-19
Sullivan,40,2020-12-19
Tioga,54,2020-12-19
Tompkins,10,2020-12-19
Ulster,131,2020-12-19
Warren,30,2020-12-19
Washington,14,2020-12-19
Wayne,29,2020-12-19
Westchester,1606,2020-12-19
Wyoming,15,2020-12-19
Yates,9,2020-12-19
Albany,183,2020-12-20
Allegany,68,2020-12-20
Bronx,3492,2020-12-20
Broome,189,2020-12-20
Cattaraugus,34,2020-12-20
Cayuga,14,2020-12-20
Chautauqua,14,2020-12-20
Chemung,84,2020-12-20
Chenango,15,2020-12-20
Clinton,5,2020-12-20
Columbia,59,2020-12-20
Cortland,21,2020-12-20
Delaware,7,2020-12-20
Dutchess,215,2020-12-20
Erie,1069,2020-12-20
Essex,16,2020-12-20
Franklin,9,2020-12-20
Fulton,29,2020-12-20
Genesee,31,2020-12-20
Greene,18,2020-12-20
Hamilton,1,2020-12-20
Herkimer,19,2020-12-20
Jefferson,6,2020-12-20
Kings,5313,2020-12-20
Lewis,12,2020-12-20
Livingston,22,2020-12-20
Madison,43,2020-12-20
Manhattan,2199,2020-12-20
Monroe,428,2020-12-20
Montgomery,30,2020-12-20
Nassau,2331,2020-12-20
Niagara,157,2020-12-20
Non-NYS,147,2020-12-20
Oneida,216,2020-12-20
Onondaga,330,2020-12-20
Ontario,49,2020-12-20
Orange,484,2020-12-20
Orleans,60,2020-12-20
Oswego,25,2020-12-20
Otsego,8,2020-12-20
Putnam,66,2020-12-20
Queens,5294,2020-12-20
Rensselaer,72,2020-12-20
Richmond,852,2020-12-20
Rockland,564,2020-12-20
Saratoga,29,2020-12-20
Schenectady,71,2020-12-20
Schoharie,3,2020-12-20
Schuyler,8,2020-12-20
Seneca,20,2020-12-20
St. Lawrence,34,2020-12-20
Statewide Total,28709,2020-12-20
Steuben,113,2020-12-20
Suffolk,2185,2020-12-20
Sullivan,40,2020-12-20
Tioga,54,2020-12-20
Tompkins,10,2020-12-20
Ulster,132,2020-12-20
Warren,30,2020-12-20
Washington,14,2020-12-20
Wayne,30,2020-12-20
Westchester,1611,2020-12-20
Wyoming,15,2020-12-20
Yates,10,2020-12-20
Albany,184,2020-12-21
Allegany,70,2020-12-21
Bronx,3495,2020-12-21
Broome,193,2020-12-21
Cattaraugus,34,2020-12-21
Cayuga,14,2020-12-21
Chautauqua,15,2020-12-21
Chemung,88,2020-12-21
Chenango,15,2020-12-21
Clinton,7,2020-12-21
Columbia,60,2020-12-21
Cortland,23,2020-12-21
Delaware,7,2020-12-21
Dutchess,217,2020-12-21
Erie,1083,2020-12-21
Essex,16,2020-12-21
Franklin,9,2020-12-21
Fulton,29,2020-12-21
Genesee,33,2020-12-21
Greene,18,2020-12-21
Hamilton,1,2020-12-21
Herkimer,19,2020-12-21
Jefferson,6,2020-12-21
Kings,5319,2020-12-21
Lewis,12,2020-12-21
Livingston,22,2020-12-21
Madison,45,2020-12-21
Manhattan,2202,2020-12-21
Monroe,458,2020-12-21
Montgomery,32,2020-12-21
Nassau,2337,2020-12-21
Niagara,160,2020-12-21
Non-NYS,147,2020-12-21
Oneida,218,2020-12-21
Onondaga,338,2020-12-21
Ontario,49,2020-12-21
Orange,486,2020-12-21
Orleans,62,2020-12-21
Oswego,25,2020-12-21
Otsego,8,2020-12-21
Putnam,66,2020-12-21
Queens,5301,2020-12-21
Rensselaer,73,2020-12-21
Richmond,854,2020-12-21
Rockland,566,2020-12-21
Saratoga,29,2020-12-21
Schenectady,72,2020-12-21
Schoharie,3,2020-12-21
Schuyler,8,2020-12-21
Seneca,21,2020-12-21
St. Lawrence,35,2020-12-21
Statewide Total,28850,2020-12-21
Steuben,115,2020-12-21
Suffolk,2197,2020-12-21
Sullivan,40,2020-12-21
Tioga,54,2020-12-21
Tompkins,10,2020-12-21
Ulster,134,2020-12-21
Warren,30,2020-12-21
Washington,14,2020-12-21
Wayne,30,2020-12-21
Westchester,1617,2020-12-21
Wyoming,15,2020-12-21
Yates,10,2020-12-21
Albany,190,2020-12-22
Allegany,70,2020-12-22
Bronx,3499,2020-12-22
Broome,193,2020-12-22
Cattaraugus,34,2020-12-22
Cayuga,14,2020-12-22
Chautauqua,16,2020-12-22
Chemung,88,2020-12-22
Chenango,16,2020-12-22
Clinton,7,2020-12-22
Columbia,60,2020-12-22
Cortland,24,2020-12-22
Delaware,7,2020-12-22
Dutchess,218,2020-12-22
Erie,1102,2020-12-22
Essex,16,2020-12-22
Franklin,9,2020-12-22
Fulton,30,2020-12-22
Genesee,33,2020-12-22
Greene,18,2020-12-22
Hamilton,1,2020-12-22
Herkimer,21,2020-12-22
Jefferson,7,2020-12-22
Kings,5327,2020-12-22
Lewis,12,2020-12-22
Livingston,23,2020-12-22
Madison,50,2020-12-22
Manhattan,2207,2020-12-22
Monroe,470,2020-12-22
Montgomery,35,2020-12-22
Nassau,2346,2020-12-22
Niagara,164,2020-12-22
Non-NYS,148,2020-12-22
Oneida,222,2020-12-22
Onondaga,351,2020-12-22
Ontario,50,2020-12-22
Orange,490,2020-12-22
Orleans,62,2020-12-22
Oswego,26,2020-12-22
Otsego,9,2020-12-22
Putnam,66,2020-12-22
Queens,5315,2020-12-22
Rensselaer,75,2020-12-22
Richmond,856,2020-12-22
Rockland,571,2020-12-22
Saratoga,29,2020-12-22
Schenectady,74,2020-12-22
Schoharie,3,2020-12-22
Schuyler,9,2020-12-22
Seneca,24,2020-12-22
St. Lawrence,36,2020-12-22
Statewide Total,29016,2020-12-22
Steuben,117,2020-12-22
Suffolk,2211,2020-12-22
Sullivan,40,2020-12-22
Tioga,54,2020-12-22
Tompkins,11,2020-12-22
Ulster,135,2020-12-22
Warren,30,2020-12-22
Washington,14,2020-12-22
Wayne,31,2020-12-22
Westchester,1624,2020-12-22
Wyoming,16,2020-12-22
Yates,10,2020-12-22
Albany,192,2020-12-23
Allegany,71,2020-12-23
Bronx,3506,2020-12-23
Broome,195,2020-12-23
Cattaraugus,37,2020-12-23
Cayuga,14,2020-12-23
Chautauqua,16,2020-12-23
Chemung,89,2020-12-23
Chenango,16,2020-12-23
Clinton,7,2020-12-23
Columbia,60,2020-12-23
Cortland,25,2020-12-23
Delaware,7,2020-12-23
Dutchess,220,2020-12-23
Erie,1114,2020-12-23
Essex,16,2020-12-23
Franklin,9,2020-12-23
Fulton,30,2020-12-23
Genesee,35,2020-12-23
Greene,18,2020-12-23
Hamilton,1,2020-12-23
Herkimer,21,2020-12-23
Jefferson,7,2020-12-23
Kings,5334,2020-12-23
Lewis,12,2020-12-23
Livingston,23,2020-12-23
Madison,54,2020-12-23
Manhattan,2211,2020-12-23
Monroe,482,2020-12-23
Montgomery,36,2020-12-23
Nassau,2354,2020-12-23
Niagara,166,2020-12-23
Non-NYS,150,2020-12-23
Oneida,223,2020-12-23
Onondaga,362,2020-12-23
Ontario,51,2020-12-23
Orange,493,2020-12-23
Orleans,62,2020-12-23
Oswego,28,2020-12-23
Otsego,10,2020-12-23
Putnam,66,2020-12-23
Queens,5325,2020-12-23
Rensselaer,75,2020-12-23
Richmond,861,2020-12-23
Rockland,572,2020-12-23
Saratoga,30,2020-12-23
Schenectady,74,2020-12-23
Schoharie,3,2020-12-23
Schuyler,9,2020-12-23
Seneca,27,2020-12-23
St. Lawrence,37,2020-12-23
Statewide Total,29149,2020-12-23
Steuben,117,2020-12-23
Suffolk,2226,2020-12-23
Sullivan,40,2020-12-23
Tioga,54,2020-12-23
Tompkins,12,2020-12-23
Ulster,135,2020-12-23
Warren,30,2020-12-23
Washington,14,2020-12-23
Wayne,31,2020-12-23
Westchester,1628,2020-12-23
Wyoming,16,2020-12-23
Yates,10,2020-12-23
Albany,194,2020-12-24
Allegany,71,2020-12-24
Bronx,3512,2020-12-24
Broome,195,2020-12-24
Cattaraugus,39,2020-12-24
Cayuga,14,2020-12-24
Chautauqua,17,2020-12-24
Chemung,90,2020-12-24
Chenango,16,2020-12-24
Clinton,7,2020-12-24
Columbia,60,2020-12-24
Cortland,27,2020-12-24
Delaware,7,2020-12-24
Dutchess,222,2020-12-24
Erie,1128,2020-12-24
Essex,16,2020-12-24
Franklin,9,2020-12-24
Fulton,30,2020-12-24
Genesee,38,2020-12-24
Greene,18,2020-12-24
Hamilton,1,2020-12-24
Herkimer,22,2020-12-24
Jefferson,7,2020-12-24
Kings,5345,2020-12-24
Lewis,12,2020-12-24
Livingston,23,2020-12-24
Madison,56,2020-12-24
Manhattan,2218,2020-12-24
Monroe,495,2020-12-24
Montgomery,36,2020-12-24
Nassau,2356,2020-12-24
Niagara,166,2020-12-24
Non-NYS,150,2020-12-24
Oneida,226,2020-12-24
Onondaga,368,2020-12-24
Ontario,52,2020-12-24
Orange,497,2020-12-24
Orleans,62,2020-12-24
Oswego,29,2020-12-24
Otsego,10,2020-12-24
Putnam,66,2020-12-24
Queens,5332,2020-12-24
Rensselaer,75,2020-12-24
Richmond,863,2020-12-24
Rockland,573,2020-12-24
Saratoga,32,2020-12-24
Schenectady,75,2020-12-24
Schoharie,4,2020-12-24
Schuyler,10,2020-12-24
Seneca,28,2020-12-24
St. Lawrence,38,2020-12-24
Statewide Total,29270,2020-12-24
Steuben,117,2020-12-24
Suffolk,2236,2020-12-24
Sullivan,40,2020-12-24
Tioga,54,2020-12-24
Tompkins,13,2020-12-24
Ulster,136,2020-12-24
Warren,30,2020-12-24
Washington,14,2020-12-24
Wayne,31,2020-12-24
Westchester,1635,2020-12-24
Wyoming,17,2020-12-24
Yates,10,2020-12-24
Albany,195,2020-12-25
Allegany,71,2020-12-25
Bronx,3517,2020-12-25
Broome,198,2020-12-25
Cattaraugus,40,2020-12-25
Cayuga,14,2020-12-25
Chautauqua,17,2020-12-25
Chemung,91,2020-12-25
Chenango,16,2020-12-25
Clinton,7,2020-12-25
Columbia,60,2020-12-25
Cortland,29,2020-12-25
Delaware,8,2020-12-25
Dutchess,224,2020-12-25
Erie,1137,2020-12-25
Essex,16,2020-12-25
Franklin,9,2020-12-25
Fulton,31,2020-12-25
Genesee,39,2020-12-25
Greene,18,2020-12-25
Hamilton,1,2020-12-25
Herkimer,22,2020-12-25
Jefferson,7,2020-12-25
Kings,5357,2020-12-25
Lewis,12,2020-12-25
Livingston,23,2020-12-25
Madison,58,2020-12-25
Manhattan,2222,2020-12-25
Monroe,511,2020-12-25
Montgomery,40,2020-12-25
Nassau,2359,2020-12-25
Niagara,168,2020-12-25
Non-NYS,152,2020-12-25
Oneida,230,2020-12-25
Onondaga,377,2020-12-25
Ontario,53,2020-12-25
Orange,500,2020-12-25
Orleans,62,2020-12-25
Oswego,30,2020-12-25
Otsego,11,2020-12-25
Putnam,66,2020-12-25
Queens,5340,2020-12-25
Rensselaer,77,2020-12-25
Richmond,869,2020-12-25
Rockland,575,2020-12-25
Saratoga,34,2020-12-25
Schenectady,76,2020-12-25
Schoharie,4,2020-12-25
Schuyler,10,2020-12-25
Seneca,28,2020-12-25
St. Lawrence,38,2020-12-25
Statewide Total,29396,2020-12-25
Steuben,117,2020-12-25
Suffolk,2243,2020-12-25
Sullivan,40,2020-12-25
Tioga,54,2020-12-25
Tompkins,13,2020-12-25
Ulster,136,2020-12-25
Warren,31,2020-12-25
Washington,14,2020-12-25
Wayne,33,2020-12-25
Westchester,1639,2020-12-25
Wyoming,17,2020-12-25
Yates,10,2020-12-25
Albany,195,2020-12-26
Allegany,71,2020-12-26
Bronx,3519,2020-12-26
Broome,199,2020-12-26
Cattaraugus,41,2020-12-26
Cayuga,14,2020-12-26
Chautauqua,17,2020-12-26
Chemung,93,2020-12-26
Chenango,17,2020-12-26
Clinton,7,2020-12-26
Columbia,60,2020-12-26
Cortland,30,2020-12-26
Delaware,9,2020-12-26
Dutchess,224,2020-12-26
Erie,1147,2020-12-26
Essex,16,2020-12-26
Franklin,9,2020-12-26
Fulton,31,2020-12-26
Genesee,40,2020-12-26
Greene,18,2020-12-26
Hamilton,1,2020-12-26
Herkimer,22,2020-12-26
Jefferson,7,2020-12-26
Kings,5366,2020-12-26
Lewis,12,2020-12-26
Livingston,23,2020-12-26
Madison,59,2020-12-26
Manhattan,2226,2020-12-26
Monroe,521,2020-12-26
Montgomery,40,2020-12-26
Nassau,2363,2020-12-26
Niagara,169,2020-12-26
Non-NYS,152,2020-12-26
Oneida,235,2020-12-26
Onondaga,395,2020-12-26
Ontario,54,2020-12-26
Orange,503,2020-12-26
Orleans,62,2020-12-26
Oswego,33,2020-12-26
Otsego,12,2020-12-26
Putnam,66,2020-12-26
Queens,5348,2020-12-26
Rensselaer,77,2020-12-26
Richmond,873,2020-12-26
Rockland,577,2020-12-26
Saratoga,35,2020-12-26
Schenectady,78,2020-12-26
Schoharie,4,2020-12-26
Schuyler,10,2020-12-26
Seneca,28,2020-12-26
St. Lawrence,40,2020-12-26
Statewide Total,29511,2020-12-26
Steuben,118,2020-12-26
Suffolk,2251,2020-12-26
Sullivan,40,2020-12-26
Tioga,54,2020-12-26
Tompkins,13,2020-12-26
Ulster,138,2020-12-26
Warren,31,2020-12-26
Washington,14,2020-12-26
Wayne,34,2020-12-26
Westchester,1643,2020-12-26
Wyoming,17,2020-12-26
Yates,10,2020-12-26
Albany,196,2020-12-27
Allegany,72,2020-12-27
Bronx,3527,2020-12-27
Broome,200,2020-12-27
Cattaraugus,42,2020-12-27
Cayuga,15,2020-12-27
Chautauqua,19,2020-12-27
Chemung,93,2020-12-27
Chenango,18,2020-12-27
Clinton,7,2020-12-27
Columbia,60,2020-12-27
Cortland,31,2020-12-27
Delaware,10,2020-12-27
Dutchess,228,2020-12-27
Erie,1155,2020-12-27
Essex,16,2020-12-27
Franklin,9,2020-12-27
Fulton,31,2020-12-27
Genesee,41,2020-12-27
Greene,18,2020-12-27
Hamilton,1,2020-12-27
Herkimer,23,2020-12-27
Jefferson,7,2020-12-27
Kings,5377,2020-12-27
Lewis,12,2020-12-27
Livingston,24,2020-12-27
Madison,60,2020-12-27
Manhattan,2233,2020-12-27
Monroe,531,2020-12-27
Montgomery,41,2020-12-27
Nassau,2366,2020-12-27
Niagara,171,2020-12-27
Non-NYS,153,2020-12-27
Oneida,238,2020-12-27
Onondaga,401,2020-12-27
Ontario,56,2020-12-27
Orange,503,2020-12-27
Orleans,62,2020-12-27
Oswego,34,2020-12-27
Otsego,13,2020-12-27
Putnam,66,2020-12-27
Queens,5355,2020-12-27
Rensselaer,77,2020-12-27
Richmond,874,2020-12-27
Rockland,577,2020-12-27
Saratoga,36,2020-12-27
Schenectady,78,2020-12-27
Schoharie,5,2020-12-27
Schuyler,10,2020-12-27
Seneca,30,2020-12-27
St. Lawrence,40,2020-12-27
Statewide Total,29629,2020-12-27
Steuben,119,2020-12-27
Suffolk,2262,2020-12-27
Sullivan,40,2020-12-27
Tioga,54,2020-12-27
Tompkins,13,2020-12-27
Ulster,139,2020-12-27
Warren,31,2020-12-27
Washington,15,2020-12-27
Wayne,34,2020-12-27
Westchester,1652,2020-12-27
Wyoming,18,2020-12-27
Yates,10,2020-12-27
Albany,200,2020-12-28
Allegany,72,2020-12-28
Bronx,3528,2020-12-28
Broome,202,2020-12-28
Cattaraugus,42,2020-12-28
Cayuga,16,2020-12-28
Chautauqua,19,2020-12-28
Chemung,94,2020-12-28
Chenango,18,2020-12-28
Clinton,7,2020-12-28
Columbia,60,2020-12-28
Cortland,32,2020-12-28
Delaware,10,2020-12-28
Dutchess,232,2020-12-28
Erie,1163,2020-12-28
Essex,16,2020-12-28
Franklin,9,2020-12-28
Fulton,32,2020-12-28
Genesee,43,2020-12-28
Greene,19,2020-12-28
Hamilton,1,2020-12-28
Herkimer,23,2020-12-28
Jefferson,7,2020-12-28
Kings,5389,2020-12-28
Lewis,12,2020-12-28
Livingston,24,2020-12-28
