county,date,aqi,pollutant,number_of_sites_reporting
Kings,2020-09-24,58,PM2.5,3
Kings,2020-09-25,60,PM2.5,2
Kings,2020-09-26,23,PM2.5,2
Kings,2020-09-27,23,PM2.5,3
Kings,2020-09-28,12,PM2.5,2
Kings,2020-09-29,14,PM2.5,2
Kings,2020-09-30,15,PM2.5,3
Kings,2020-10-01,15,PM2.5,2
Kings,2020-10-02,17,PM2.5,2
Kings,2020-10-03,17,PM2.5,3
Kings,2020-10-04,15,PM2.5,2
Kings,2020-10-05,24,PM2.5,2
Kings,2020-10-06,32,PM2.5,3
Kings,2020-10-07,24,PM2.5,2
Kings,2020-10-08,11,PM2.5,2
Kings,2020-10-09,27,PM2.5,3
Kings,2020-10-10,23,PM2.5,2
Kings,2020-10-11,36,PM2.5,2
Kings,2020-10-12,13,PM2.5,3
Kings,2020-10-13,2,PM2.5,2
Kings,2020-10-14,31,PM2.5,2
Kings,2020-10-15,29,PM2.5,3
Kings,2020-10-16,14,PM2.5,2
Kings,2020-10-17,30,PM2.5,2
Kings,2020-10-18,42,PM2.5,3
Kings,2020-10-19,23,PM2.5,2
Kings,2020-10-20,13,PM2.5,2
Kings,2020-10-21,23,PM2.5,3
Kings,2020-10-22,33,PM2.5,2
Kings,2020-10-23,8,PM2.5,2
Kings,2020-10-24,19,PM2.5,3
Kings,2020-10-25,11,PM2.5,2
Kings,2020-10-26,16,PM2.5,2
Kings,2020-10-27,18,PM2.5,3
Kings,2020-10-28,25,PM2.5,2
Kings,2020-10-29,7,PM2.5,2
Kings,2020-10-30,18,PM2.5,3
Kings,2020-10-31,24,PM2.5,2
Kings,2020-11-01,8,PM2.5,2
Kings,2020-11-02,10,PM2.5,3
Kings,2020-11-03,28,PM2.5,2
Kings,2020-11-04,33,PM2.5,2
Kings,2020-11-05,35,PM2.5,3
Kings,2020-11-06,44,PM2.5,2
Kings,2020-11-07,64,PM2.5,2
Kings,2020-11-08,77,PM2.5,3
Kings,2020-11-09,74,PM2.5,2
Kings,2020-11-10,35,PM2.5,2
Kings,2020-11-11,26,PM2.5,3
Kings,2020-11-12,12,PM2.5,2
Kings,2020-11-13,16,PM2.5,2
Kings,2020-11-14,67,PM2.5,3
Kings,2020-11-15,22,PM2.5,2
Kings,2020-11-16,20,PM2.5,2
Kings,2020-11-17,20,PM2.5,3
Kings,2020-11-18,17,PM2.5,2
Kings,2020-11-19,19,PM2.5,2
Kings,2020-11-20,47,PM2.5,3
Kings,2020-11-21,51,PM2.5,2
Kings,2020-11-22,22,PM2.5,2
Kings,2020-11-23,21,PM2.5,3
Kings,2020-11-24,25,PM2.5,2
Kings,2020-11-25,25,PM2.5,2
Kings,2020-11-26,30,PM2.5,3
Kings,2020-11-27,35,PM2.5,2
Kings,2020-11-28,28,PM2.5,2
Kings,2020-11-29,33,PM2.5,3
Kings,2020-11-30,29,PM2.5,2
Kings,2020-12-01,20,PM2.5,2
Kings,2020-12-02,21,PM2.5,3
Kings,2020-12-03,29,PM2.5,2
Kings,2020-12-04,31,PM2.5,2
Kings,2020-12-05,21,PM2.5,3
Kings,2020-12-06,13,PM2.5,2
Kings,2020-12-07,21,PM2.5,2
Kings,2020-12-08,21,PM2.5,3
Kings,2020-12-09,41,PM2.5,2
Kings,2020-12-10,44,PM2.5,2
Kings,2020-12-11,63,PM2.5,3
Kings,2020-12-12,54,PM2.5,2
Kings,2020-12-13,49,PM2.5,2
Kings,2020-12-14,22,PM2.5,3
Kings,2020-12-15,24,PM2.5,2
Kings,2020-12-16,15,PM2.5,1
Kings,2020-12-17,30,PM2.5,3
Kings,2020-12-18,36,PM2.5,2
Kings,2020-12-19,49,PM2.5,2
Kings,2020-12-20,58,PM2.5,3
Kings,2020-12-21,58,PM2.5,2
Kings,2020-12-22,52,PM2.5,2
Kings,2020-12-23,28,PM2.5,3
Kings,2020-12-24,35,PM2.5,2
Kings,2020-12-25,31,PM2.5,2
Kings,2020-12-26,33,PM2.5,3
Kings,2020-12-27,41,PM2.5,2
Kings,2020-12-28,38,PM2.5,2
Kings,2020-12-29,25,PM2.5,3
Kings,2020-12-30,25,PM2.5,2
Kings,2020-12-31,40,PM2.5,2
Monroe,2020-01-01,35,PM2.5,2
Monroe,2020-01-02,38,PM2.5,2
Monroe,2020-01-03,53,PM2.5,2
Monroe,2020-01-04,26,Ozone,2
Monroe,2020-01-05,29,Ozone,2
Monroe,2020-01-06,34,PM2.5,2
Monroe,2020-01-07,39,PM2.5,2
Monroe,2020-01-08,39,PM2.5,2
Monroe,2020-01-09,30,PM2.5,2
Monroe,2020-01-10,45,PM2.5,2
Monroe,2020-01-11,29,Ozone,2
Monroe,2020-01-12,29,PM2.5,2
Monroe,2020-01-13,37,PM2.5,2
Monroe,2020-01-14,51,PM2.5,2
Monroe,2020-01-15,33,PM2.5,2
Monroe,2020-01-16,33,PM2.5,2
Monroe,2020-01-17,35,PM2.5,2
Monroe,2020-01-18,30,Ozone,2
Monroe,2020-01-19,35,Ozone,2
Monroe,2020-01-20,33,Ozone,2
Monroe,2020-01-21,40,PM2.5,2
Monroe,2020-01-22,57,PM2.5,2
Monroe,2020-01-23,58,PM2.5,2
Monroe,2020-01-24,64,PM2.5,2
Monroe,2020-01-25,35,PM2.5,2
Monroe,2020-01-26,25,PM2.5,2
Monroe,2020-01-27,26,PM2.5,2
Monroe,2020-01-28,33,Ozone,2
Monroe,2020-01-29,28,PM2.5,2
Monroe,2020-01-30,42,PM2.5,2
Monroe,2020-01-31,55,PM2.5,2
Monroe,2020-02-01,65,PM2.5,2
Monroe,2020-02-02,55,PM2.5,2
Monroe,2020-02-03,41,PM2.5,2
Monroe,2020-02-04,37,PM2.5,2
Monroe,2020-02-05,30,Ozone,2
Monroe,2020-02-06,28,Ozone,2
Monroe,2020-02-07,30,Ozone,2
Monroe,2020-02-08,33,Ozone,2
Monroe,2020-02-09,45,PM2.5,2
Monroe,2020-02-10,41,PM2.5,2
Monroe,2020-02-11,54,PM2.5,2
Monroe,2020-02-12,43,PM2.5,2
Monroe,2020-02-13,37,PM2.5,2
Monroe,2020-02-14,37,PM2.5,2
Monroe,2020-02-15,35,Ozone,2
Monroe,2020-02-16,47,PM2.5,2
Monroe,2020-02-17,34,Ozone,2
Monroe,2020-02-18,38,PM2.5,2
Monroe,2020-02-19,32,Ozone,2
Monroe,2020-02-20,34,Ozone,2
Monroe,2020-02-21,38,Ozone,2
Monroe,2020-02-22,39,PM2.5,2
Monroe,2020-02-23,48,PM2.5,2
Monroe,2020-02-24,55,PM2.5,2
Monroe,2020-02-25,57,PM2.5,2
Monroe,2020-02-26,46,PM2.5,2
Monroe,2020-02-27,36,Ozone,2
Monroe,2020-02-28,36,Ozone,2
Monroe,2020-02-29,30,Ozone,2
Monroe,2020-03-01,39,Ozone,2
Monroe,2020-03-02,41,Ozone,2
Monroe,2020-03-03,54,PM2.5,2
Monroe,2020-03-04,35,PM2.5,2
Monroe,2020-03-05,36,Ozone,2
Monroe,2020-03-06,36,Ozone,2
Monroe,2020-03-07,38,Ozone,2
Monroe,2020-03-08,40,Ozone,2
Monroe,2020-03-09,47,PM2.5,2
Monroe,2020-03-10,39,Ozone,2
Monroe,2020-03-11,32,Ozone,2
Monroe,2020-03-12,39,PM2.5,2
Monroe,2020-03-13,34,Ozone,2
Monroe,2020-03-14,31,Ozone,2
Monroe,2020-03-15,40,Ozone,2
Monroe,2020-03-16,38,Ozone,2
Monroe,2020-03-17,41,PM2.5,2
Monroe,2020-03-18,35,Ozone,2
Monroe,2020-03-19,36,PM2.5,2
Monroe,2020-03-20,31,Ozone,2
Monroe,2020-03-21,34,Ozone,2
Monroe,2020-03-22,36,Ozone,2
Monroe,2020-03-23,31,Ozone,2
Monroe,2020-03-24,37,Ozone,2
Monroe,2020-03-25,36,Ozone,2
Monroe,2020-03-26,39,Ozone,2
Monroe,2020-03-27,30,Ozone,2
Monroe,2020-03-28,31,Ozone,2
Monroe,2020-03-29,36,Ozone,2
Monroe,2020-03-30,35,Ozone,2
Monroe,2020-03-31,36,Ozone,2
Monroe,2020-04-01,43,Ozone,2
Monroe,2020-04-02,41,Ozone,2
Monroe,2020-04-03,32,Ozone,2
Monroe,2020-04-04,33,PM2.5,2
Monroe,2020-04-05,31,PM2.5,2
Monroe,2020-04-06,33,Ozone,2
Monroe,2020-04-07,45,Ozone,2
Monroe,2020-04-08,36,PM2.5,2
Monroe,2020-04-09,41,Ozone,2
Monroe,2020-04-10,34,Ozone,2
Monroe,2020-04-11,40,Ozone,2
Monroe,2020-04-12,44,Ozone,2
Monroe,2020-04-13,36,Ozone,2
Monroe,2020-04-14,42,Ozone,2
Monroe,2020-04-15,39,Ozone,2
Monroe,2020-04-16,35,Ozone,2
Monroe,2020-04-17,40,Ozone,2
Monroe,2020-04-18,44,Ozone,2
Monroe,2020-04-19,43,Ozone,2
Monroe,2020-04-20,35,Ozone,2
Monroe,2020-04-21,38,Ozone,2
Monroe,2020-04-22,39,Ozone,2
Monroe,2020-04-23,38,Ozone,2
Monroe,2020-04-24,37,Ozone,2
Monroe,2020-04-25,42,Ozone,2
Monroe,2020-04-26,35,Ozone,2
Monroe,2020-04-27,38,Ozone,2
Monroe,2020-04-28,38,Ozone,2
Monroe,2020-04-29,43,Ozone,2
Monroe,2020-04-30,43,Ozone,2
Monroe,2020-05-01,26,Ozone,2
Monroe,2020-05-02,37,Ozone,2
Monroe,2020-05-03,49,Ozone,2
Monroe,2020-05-04,34,Ozone,2
Monroe,2020-05-05,36,Ozone,2
Monroe,2020-05-06,33,Ozone,2
Monroe,2020-05-07,39,Ozone,2
Monroe,2020-05-08,30,Ozone,2
Monroe,2020-05-09,31,Ozone,2
Monroe,2020-05-10,37,Ozone,2
Monroe,2020-05-11,26,Ozone,2
Monroe,2020-05-12,34,Ozone,2
Monroe,2020-05-13,38,Ozone,2
Monroe,2020-05-14,42,Ozone,2
Monroe,2020-05-15,41,Ozone,2
Monroe,2020-05-16,33,Ozone,2
Monroe,2020-05-17,34,Ozone,2
Monroe,2020-05-18,31,Ozone,2
Monroe,2020-05-19,38,Ozone,2
Monroe,2020-05-20,43,Ozone,2
Monroe,2020-05-21,51,Ozone,2
Monroe,2020-05-22,42,Ozone,2
Monroe,2020-05-23,44,Ozone,2
Monroe,2020-05-24,38,Ozone,2
Monroe,2020-05-25,47,Ozone,2
Monroe,2020-05-26,47,Ozone,2
Monroe,2020-05-27,47,Ozone,2
Monroe,2020-05-28,26,Ozone,2
Monroe,2020-05-29,34,Ozone,2
Monroe,2020-05-30,32,Ozone,2
Monroe,2020-05-31,34,Ozone,2
Monroe,2020-06-01,44,Ozone,2
Monroe,2020-06-02,49,Ozone,2
Monroe,2020-06-03,48,Ozone,2
Monroe,2020-06-04,61,Ozone,2
Monroe,2020-06-05,64,Ozone,2
Monroe,2020-06-06,45,Ozone,2
Monroe,2020-06-07,24,Ozone,2
Monroe,2020-06-08,26,Ozone,2
Monroe,2020-06-09,71,Ozone,2
Monroe,2020-06-10,36,Ozone,2
Monroe,2020-06-11,34,Ozone,2
Monroe,2020-06-12,38,Ozone,2
Monroe,2020-06-13,26,Ozone,2
Monroe,2020-06-14,28,Ozone,2
Monroe,2020-06-15,30,Ozone,2
Monroe,2020-06-16,41,Ozone,2
Monroe,2020-06-17,46,Ozone,2
Monroe,2020-06-18,50,Ozone,2
Monroe,2020-06-19,45,Ozone,2
Monroe,2020-06-20,64,Ozone,2
Monroe,2020-06-21,44,Ozone,2
Monroe,2020-06-22,61,Ozone,2
Monroe,2020-06-23,44,Ozone,2
Monroe,2020-06-24,37,Ozone,2
Monroe,2020-06-25,42,Ozone,2
Monroe,2020-06-26,42,Ozone,2
Monroe,2020-06-27,44,Ozone,2
Monroe,2020-06-28,32,PM2.5,2
Monroe,2020-06-29,40,PM2.5,2
Monroe,2020-06-30,34,Ozone,2
Monroe,2020-07-01,38,Ozone,2
Monroe,2020-07-02,52,PM2.5,2
Monroe,2020-07-03,53,PM2.5,2
Monroe,2020-07-04,58,PM2.5,2
Monroe,2020-07-05,55,PM2.5,2
Monroe,2020-07-06,40,Ozone,2
Monroe,2020-07-07,77,Ozone,2
Monroe,2020-07-08,80,Ozone,2
Monroe,2020-07-09,58,Ozone,2
Monroe,2020-07-10,58,Ozone,1
Monroe,2020-07-11,44,Ozone,2
Monroe,2020-07-12,31,Ozone,1
Monroe,2020-07-13,26,Ozone,1
Monroe,2020-07-14,20,Ozone,2
Monroe,2020-07-15,36,Ozone,2
Monroe,2020-07-16,36,PM2.5,2
Monroe,2020-07-17,44,Ozone,2
Monroe,2020-07-18,74,Ozone,2
Monroe,2020-07-19,39,Ozone,2
Monroe,2020-07-20,34,Ozone,2
Monroe,2020-07-21,25,Ozone,2
Monroe,2020-07-22,38,Ozone,2
Monroe,2020-07-23,35,Ozone,2
Monroe,2020-07-24,31,Ozone,2
Monroe,2020-07-25,38,Ozone,2
Monroe,2020-07-26,54,Ozone,2
Monroe,2020-07-27,46,Ozone,1
Monroe,2020-07-28,31,Ozone,2
Monroe,2020-07-29,40,Ozone,2
Monroe,2020-07-30,27,Ozone,2
Monroe,2020-07-31,25,Ozone,2
Monroe,2020-08-01,32,Ozone,2
Monroe,2020-08-02,32,Ozone,2
Monroe,2020-08-03,30,Ozone,2
Monroe,2020-08-04,31,Ozone,2
Monroe,2020-08-05,29,Ozone,2
Monroe,2020-08-06,31,Ozone,2
Monroe,2020-08-07,32,Ozone,2
Monroe,2020-08-08,40,Ozone,2
Monroe,2020-08-09,51,Ozone,2
Monroe,2020-08-10,50,Ozone,2
Monroe,2020-08-11,48,Ozone,2
Monroe,2020-08-12,36,Ozone,2
Monroe,2020-08-13,43,Ozone,2
Monroe,2020-08-14,33,PM2.5,2
Monroe,2020-08-15,38,Ozone,2
Monroe,2020-08-16,44,PM2.5,2
Monroe,2020-08-17,33,Ozone,2
Monroe,2020-08-18,26,Ozone,2
Monroe,2020-08-19,21,Ozone,2
Monroe,2020-08-20,34,Ozone,2
Monroe,2020-08-21,49,Ozone,2
Monroe,2020-08-22,61,Ozone,2
Monroe,2020-08-23,61,Ozone,2
Monroe,2020-08-24,50,Ozone,2
Monroe,2020-08-25,40,Ozone,2
Monroe,2020-08-26,27,Ozone,2
Monroe,2020-08-27,46,PM2.5,2
Monroe,2020-08-28,21,Ozone,2
Monroe,2020-08-29,33,Ozone,2
Monroe,2020-08-30,22,Ozone,2
Monroe,2020-08-31,30,Ozone,2
Monroe,2020-09-01,27,Ozone,2
Monroe,2020-09-02,34,Ozone,2
Monroe,2020-09-03,34,Ozone,2
Monroe,2020-09-04,31,Ozone,2
Monroe,2020-09-05,27,Ozone,2
Monroe,2020-09-06,28,Ozone,2
Monroe,2020-09-07,33,Ozone,2
Monroe,2020-09-08,25,Ozone,2
Monroe,2020-09-09,28,PM2.5,2
Monroe,2020-09-10,24,Ozone,2
Monroe,2020-09-11,24,Ozone,2
Monroe,2020-09-12,28,Ozone,2
Monroe,2020-09-13,27,Ozone,2
Monroe,2020-09-14,25,Ozone,2
Monroe,2020-09-15,22,Ozone,2
Monroe,2020-09-16,28,Ozone,2
Monroe,2020-09-17,25,PM2.5,2
Monroe,2020-09-18,25,Ozone,2
Monroe,2020-09-19,26,Ozone,2
Monroe,2020-09-20,27,Ozone,2
Monroe,2020-09-21,31,Ozone,2
Monroe,2020-09-22,33,Ozone,2
Monroe,2020-09-23,47,Ozone,2
Monroe,2020-09-24,58,PM2.5,2
Monroe,2020-09-25,64,Ozone,2
Monroe,2020-09-26,43,PM2.5,2
Monroe,2020-09-27,36,Ozone,2
Monroe,2020-09-28,34,Ozone,2
Monroe,2020-09-29,29,Ozone,2
Monroe,2020-09-30,28,Ozone,2
Monroe,2020-10-01,23,Ozone,2
Monroe,2020-10-02,23,Ozone,2
Monroe,2020-10-03,27,Ozone,2
Monroe,2020-10-04,27,Ozone,2
Monroe,2020-10-05,35,PM2.5,2
Monroe,2020-10-06,34,Ozone,2
Monroe,2020-10-07,22,PM2.5,2
Monroe,2020-10-08,16,PM2.5,2
Monroe,2020-10-09,42,Ozone,2
Monroe,2020-10-10,48,PM2.5,2
Monroe,2020-10-11,21,Ozone,2
Monroe,2020-10-12,28,Ozone,2
Monroe,2020-10-13,29,Ozone,2
Monroe,2020-10-14,32,Ozone,2
Monroe,2020-10-15,36,Ozone,2
Monroe,2020-10-16,25,Ozone,2
Monroe,2020-10-17,37,PM2.5,2
Monroe,2020-10-18,35,Ozone,2
Monroe,2020-10-19,28,Ozone,2
Monroe,2020-10-20,23,Ozone,2
Monroe,2020-10-21,26,PM2.5,2
Monroe,2020-10-22,27,PM2.5,2
Monroe,2020-10-23,31,Ozone,2
Monroe,2020-10-24,19,Ozone,2
Monroe,2020-10-25,26,Ozone,2
Monroe,2020-10-26,26,PM2.5,2
Monroe,2020-10-27,31,PM2.5,2
Monroe,2020-10-28,20,Ozone,2
Monroe,2020-10-29,30,PM2.5,2
Monroe,2020-10-30,27,Ozone,2
Monroe,2020-10-31,32,PM2.5,2
Monroe,2020-11-01,26,Ozone,2
Monroe,2020-11-02,31,Ozone,2
Monroe,2020-11-03,29,Ozone,2
Monroe,2020-11-04,37,PM2.5,2
Monroe,2020-11-05,37,Ozone,2
Monroe,2020-11-06,48,Ozone,2
Monroe,2020-11-07,60,PM2.5,2
Monroe,2020-11-08,68,PM2.5,2
Monroe,2020-11-09,52,PM2.5,2
Monroe,2020-11-10,29,Ozone,2
Monroe,2020-11-11,26,Ozone,2
Monroe,2020-11-12,25,Ozone,2
Monroe,2020-11-13,34,PM2.5,2
Monroe,2020-11-14,38,PM2.5,2
Monroe,2020-11-15,30,Ozone,2
Monroe,2020-11-16,38,PM2.5,2
Monroe,2020-11-17,31,Ozone,2
Monroe,2020-11-18,30,PM2.5,2
Monroe,2020-11-19,31,Ozone,2
Monroe,2020-11-20,49,PM2.5,2
Monroe,2020-11-21,25,Ozone,2
Monroe,2020-11-22,27,PM2.5,2
Monroe,2020-11-23,36,PM2.5,2
Monroe,2020-11-24,26,PM2.5,2
Monroe,2020-11-25,40,PM2.5,2
Monroe,2020-11-26,37,PM2.5,2
Monroe,2020-11-27,37,PM2.5,2
Monroe,2020-11-28,33,PM2.5,2
Monroe,2020-11-29,37,PM2.5,2
Monroe,2020-11-30,31,PM2.5,2
Monroe,2020-12-01,25,PM2.5,2
Monroe,2020-12-02,32,PM2.5,2
Monroe,2020-12-03,34,PM2.5,2
Monroe,2020-12-04,38,PM2.5,2
Monroe,2020-12-05,46,PM2.5,2
Monroe,2020-12-06,29,Ozone,2
Monroe,2020-12-07,29,Ozone,2
Monroe,2020-12-08,28,PM2.5,2
Monroe,2020-12-09,58,PM2.5,2
Monroe,2020-12-10,45,PM2.5,2
Monroe,2020-12-11,67,PM2.5,2
Monroe,2020-12-12,78,PM2.5,2
Monroe,2020-12-13,29,PM2.5,2
Monroe,2020-12-14,35,PM2.5,2
Monroe,2020-12-15,27,Ozone,2
Monroe,2020-12-16,29,PM2.5,2
Monroe,2020-12-17,41,PM2.5,2
Monroe,2020-12-18,53,PM2.5,2
Monroe,2020-12-19,54,PM2.5,2
Monroe,2020-12-20,47,PM2.5,2
Monroe,2020-12-21,52,PM2.5,2
Monroe,2020-12-22,47,PM2.5,2
Monroe,2020-12-23,31,PM2.5,2
Monroe,2020-12-24,29,PM2.5,2
Monroe,2020-12-25,33,PM2.5,2
Monroe,2020-12-26,44,PM2.5,2
Monroe,2020-12-27,52,PM2.5,2
Monroe,2020-12-28,48,PM2.5,2
Monroe,2020-12-29,44,PM2.5,2
Monroe,2020-12-30,40,PM2.5,2
Monroe,2020-12-31,48,PM2.5,2
Nassau,2020-01-01,31,PM2.5,1
Nassau,2020-01-03,53,PM2.5,1
Nassau,2020-01-04,43,PM2.5,1
Nassau,2020-01-05,28,PM2.5,1
Nassau,2020-01-06,39,PM2.5,1
Nassau,2020-01-07,35,PM2.5,1
Nassau,2020-01-08,40,PM2.5,1
Nassau,2020-01-09,34,PM2.5,1
Nassau,2020-01-10,36,PM2.5,1
Nassau,2020-01-11,40,PM2.5,1
Nassau,2020-01-12,35,PM2.5,1
Nassau,2020-01-13,33,PM2.5,1
Nassau,2020-01-14,35,PM2.5,1
Nassau,2020-01-15,52,PM2.5,1
Nassau,2020-01-16,37,PM2.5,1
Nassau,2020-01-17,33,PM2.5,1
Nassau,2020-01-18,19,PM2.5,1
Nassau,2020-01-19,33,PM2.5,1
Nassau,2020-01-20,30,PM2.5,1
Nassau,2020-01-21,30,PM2.5,1
Nassau,2020-01-22,56,PM2.5,1
Nassau,2020-01-23,66,PM2.5,1
Nassau,2020-01-24,58,PM2.5,1
Nassau,2020-01-25,18,PM2.5,1
Nassau,2020-01-26,26,PM2.5,1
Nassau,2020-01-27,30,PM2.5,1
Nassau,2020-01-28,22,PM2.5,1
Nassau,2020-01-29,22,PM2.5,1
Nassau,2020-01-30,32,PM2.5,1
Nassau,2020-01-31,27,PM2.5,1
Nassau,2020-02-01,28,PM2.5,1
Nassau,2020-02-02,36,PM2.5,1
Nassau,2020-02-03,43,PM2.5,1
Nassau,2020-02-04,51,PM2.5,1
Nassau,2020-02-05,20,PM2.5,1
Nassau,2020-02-06,13,PM2.5,1
Nassau,2020-02-07,21,PM2.5,1
Nassau,2020-02-08,36,PM2.5,1
Nassau,2020-02-09,30,PM2.5,1
Nassau,2020-02-10,33,PM2.5,1
Nassau,2020-02-11,23,PM2.5,1
Nassau,2020-02-12,29,PM2.5,1
Nassau,2020-02-13,22,PM2.5,1
Nassau,2020-02-14,27,PM2.5,1
Nassau,2020-02-15,19,PM2.5,1
Nassau,2020-02-16,36,PM2.5,1
Nassau,2020-02-17,49,PM2.5,1
Nassau,2020-02-18,27,PM2.5,1
Nassau,2020-02-19,28,PM2.5,1
Nassau,2020-02-20,20,PM2.5,1
Nassau,2020-02-21,20,PM2.5,1
Nassau,2020-02-22,35,PM2.5,1
Nassau,2020-02-23,46,PM2.5,1
Nassau,2020-02-24,42,PM2.5,1
Nassau,2020-02-25,32,PM2.5,1
Nassau,2020-02-26,14,PM2.5,1
Nassau,2020-02-27,14,PM2.5,1
Nassau,2020-02-28,23,PM2.5,1
Nassau,2020-02-29,25,PM2.5,1
Nassau,2020-03-01,28,PM2.5,1
Nassau,2020-03-02,43,PM2.5,1
Nassau,2020-03-03,37,PM2.5,1
Nassau,2020-03-04,20,PM2.5,1
Nassau,2020-03-05,24,PM2.5,1
Nassau,2020-03-06,18,PM2.5,1
Nassau,2020-03-07,21,PM2.5,1
Nassau,2020-03-08,21,PM2.5,1
Nassau,2020-03-09,42,PM2.5,1
Nassau,2020-03-10,43,PM2.5,1
Nassau,2020-03-11,17,PM2.5,1
Nassau,2020-03-12,33,PM2.5,1
Nassau,2020-03-13,18,PM2.5,1
Nassau,2020-03-14,19,PM2.5,1
Nassau,2020-03-15,16,PM2.5,1
Nassau,2020-03-16,16,PM2.5,1
Nassau,2020-03-17,18,PM2.5,1
Nassau,2020-03-18,21,PM2.5,1
Nassau,2020-03-19,12,PM2.5,1
Nassau,2020-03-20,29,PM2.5,1
Nassau,2020-03-21,17,PM2.5,1
Nassau,2020-03-24,12,PM2.5,1
Nassau,2020-03-25,16,PM2.5,1
Nassau,2020-03-26,22,PM2.5,1
Nassau,2020-03-27,28,PM2.5,1
Nassau,2020-03-28,16,PM2.5,1
Nassau,2020-03-29,4,PM2.5,1
Nassau,2020-03-30,13,PM2.5,1
Nassau,2020-03-31,7,PM2.5,1
Nassau,2020-04-02,2,PM2.5,1
Nassau,2020-04-03,4,PM2.5,1
Nassau,2020-04-04,8,PM2.5,1
Nassau,2020-04-05,26,PM2.5,1
Nassau,2020-04-06,15,PM2.5,1
Nassau,2020-04-07,14,PM2.5,1
Nassau,2020-04-08,25,PM2.5,1
Nassau,2020-04-09,10,PM2.5,1
Nassau,2020-04-10,10,PM2.5,1
Nassau,2020-04-11,18,PM2.5,1
Nassau,2020-04-12,30,PM2.5,1
Nassau,2020-04-13,23,PM2.5,1
Nassau,2020-04-14,13,PM2.5,1
Nassau,2020-04-15,14,PM2.5,1
Nassau,2020-04-16,16,PM2.5,1
Nassau,2020-04-17,16,PM2.5,1
Nassau,2020-04-18,14,PM2.5,1
Nassau,2020-04-19,26,PM2.5,1
Nassau,2020-04-20,15,PM2.5,1
Nassau,2020-04-21,19,PM2.5,1
Nassau,2020-04-22,13,PM2.5,1
Nassau,2020-04-23,19,PM2.5,1
Nassau,2020-04-24,15,PM2.5,1
Nassau,2020-04-25,24,PM2.5,1
Nassau,2020-04-26,7,PM2.5,1
Nassau,2020-04-27,3,PM2.5,1
Nassau,2020-04-28,15,PM2.5,1
Nassau,2020-04-29,18,PM2.5,1
Nassau,2020-04-30,22,PM2.5,1
Nassau,2020-05-01,5,PM2.5,1
Nassau,2020-05-02,13,PM2.5,1
Nassau,2020-05-03,30,PM2.5,1
Nassau,2020-05-04,4,PM2.5,1
Nassau,2020-05-05,2,PM2.5,1
Nassau,2020-05-06,7,PM2.5,1
Nassau,2020-05-07,12,PM2.5,1
Nassau,2020-05-08,4,PM2.5,1
Nassau,2020-05-09,6,PM2.5,1
Nassau,2020-05-10,13,PM2.5,1
Nassau,2020-05-11,9,PM2.5,1
Nassau,2020-05-12,9,PM2.5,1
Nassau,2020-05-13,13,PM2.5,1
Nassau,2020-05-14,18,PM2.5,1
Nassau,2020-05-15,36,PM2.5,1
Nassau,2020-05-16,13,PM2.5,1
Nassau,2020-05-18,9,PM2.5,1
Nassau,2020-05-22,13,PM2.5,1
Nassau,2020-05-23,10,PM2.5,1
Nassau,2020-05-24,20,PM2.5,1
Nassau,2020-05-25,17,PM2.5,1
Nassau,2020-05-26,17,PM2.5,1
Nassau,2020-05-28,7,PM2.5,1
Nassau,2020-05-29,6,PM2.5,1
Nassau,2020-05-30,12,PM2.5,1
Nassau,2020-05-31,1,PM2.5,1
Nassau,2020-06-02,14,PM2.5,1
Nassau,2020-06-03,26,PM2.5,1
Nassau,2020-06-04,31,PM2.5,1
Nassau,2020-06-05,24,PM2.5,1
Nassau,2020-06-06,18,PM2.5,1
Nassau,2020-06-07,4,PM2.5,1
Nassau,2020-06-08,8,PM2.5,1
Nassau,2020-06-09,28,PM2.5,1
Nassau,2020-06-10,31,PM2.5,1
Nassau,2020-06-11,24,PM2.5,1
Nassau,2020-06-12,16,PM2.5,1
Nassau,2020-06-13,1,PM2.5,1
Nassau,2020-06-14,7,PM2.5,1
Nassau,2020-06-15,12,PM2.5,1
Nassau,2020-06-16,9,PM2.5,1
Nassau,2020-06-17,5,PM2.5,1
Nassau,2020-06-19,7,PM2.5,1
Nassau,2020-06-20,23,PM2.5,1
Nassau,2020-06-21,12,PM2.5,1
Nassau,2020-06-22,13,PM2.5,1
Nassau,2020-06-23,28,PM2.5,1
Nassau,2020-06-24,23,PM2.5,1
Nassau,2020-06-25,23,PM2.5,1
Nassau,2020-06-26,29,PM2.5,1
Nassau,2020-06-27,46,PM2.5,1
Nassau,2020-06-28,34,PM2.5,1
Nassau,2020-06-29,16,PM2.5,1
Nassau,2020-06-30,3,PM2.5,1
Nassau,2020-07-01,2,PM2.5,1
Nassau,2020-07-02,13,PM2.5,1
Nassau,2020-07-03,30,PM2.5,1
Nassau,2020-07-04,37,PM2.5,1
Nassau,2020-07-05,38,PM2.5,1
Nassau,2020-07-06,33,PM2.5,1
Nassau,2020-07-07,15,PM2.5,1
Nassau,2020-07-08,16,PM2.5,1
Nassau,2020-07-09,14,PM2.5,1
Nassau,2020-07-11,18,PM2.5,1
Nassau,2020-07-12,17,PM2.5,1
Nassau,2020-07-13,18,PM2.5,1
Nassau,2020-07-14,11,PM2.5,1
Nassau,2020-07-15,8,PM2.5,1
