"","county","aqi","pollutant","number_of_sites_reporting","date","deaths"
"2440","Kings",30,"PM2.5",3,2020-12-17,5293
"2441","Kings",36,"PM2.5",2,2020-12-18,5302
"2442","Kings",49,"PM2.5",2,2020-12-19,5310
"2443","Kings",58,"PM2.5",3,2020-12-20,5313
"2444","Kings",58,"PM2.5",2,2020-12-21,5319
"2445","Kings",52,"PM2.5",2,2020-12-22,5327
"2446","Kings",28,"PM2.5",3,2020-12-23,5334
"2447","Kings",35,"PM2.5",2,2020-12-24,5345
"2448","Kings",31,"PM2.5",2,2020-12-25,5357
"2449","Kings",33,"PM2.5",3,2020-12-26,5366
"2450","Kings",41,"PM2.5",2,2020-12-27,5377
"2451","Kings",38,"PM2.5",2,2020-12-28,5389
"2452","Kings",25,"PM2.5",3,2020-12-29,5400
"2453","Kings",25,"PM2.5",2,2020-12-30,5412
"2454","Kings",40,"PM2.5",2,2020-12-31,5426
"2455","Monroe",30,"Ozone",2,2020-03-27,0
"2456","Monroe",31,"Ozone",2,2020-03-28,0
"2457","Monroe",36,"Ozone",2,2020-03-29,0
"2458","Monroe",35,"Ozone",2,2020-03-30,0
"2459","Monroe",36,"Ozone",2,2020-03-31,0
"2460","Monroe",43,"Ozone",2,2020-04-01,0
"2461","Monroe",41,"Ozone",2,2020-04-02,0
"2462","Monroe",32,"Ozone",2,2020-04-03,0
"2463","Monroe",33,"PM2.5",2,2020-04-04,16
"2464","Monroe",31,"PM2.5",2,2020-04-05,22
"2465","Monroe",33,"Ozone",2,2020-04-06,25
"2466","Monroe",45,"Ozone",2,2020-04-07,26
"2467","Monroe",36,"PM2.5",2,2020-04-08,29
"2468","Monroe",41,"Ozone",2,2020-04-09,33
"2469","Monroe",34,"Ozone",2,2020-04-10,39
"2470","Monroe",40,"Ozone",2,2020-04-11,39
"2471","Monroe",44,"Ozone",2,2020-04-12,40
"2472","Monroe",36,"Ozone",2,2020-04-13,43
"2473","Monroe",42,"Ozone",2,2020-04-14,44
"2474","Monroe",39,"Ozone",2,2020-04-15,44
"2475","Monroe",44,"Ozone",2,2020-04-18,56
"2476","Monroe",43,"Ozone",2,2020-04-19,60
"2477","Monroe",35,"Ozone",2,2020-04-20,63
"2478","Monroe",38,"Ozone",2,2020-04-21,65
"2479","Monroe",39,"Ozone",2,2020-04-22,68
"2480","Monroe",38,"Ozone",2,2020-04-23,69
"2481","Monroe",37,"Ozone",2,2020-04-24,73
"2482","Monroe",42,"Ozone",2,2020-04-25,76
"2483","Monroe",35,"Ozone",2,2020-04-26,79
"2484","Monroe",38,"Ozone",2,2020-04-27,81
"2485","Monroe",38,"Ozone",2,2020-04-28,83
"2486","Monroe",43,"Ozone",2,2020-04-29,84
"2487","Monroe",43,"Ozone",2,2020-04-30,86
"2488","Monroe",26,"Ozone",2,2020-05-01,87
"2489","Monroe",37,"Ozone",2,2020-05-02,87
"2490","Monroe",49,"Ozone",2,2020-05-03,88
"2491","Monroe",34,"Ozone",2,2020-05-04,92
"2492","Monroe",36,"Ozone",2,2020-05-05,96
"2493","Monroe",33,"Ozone",2,2020-05-06,126
"2494","Monroe",39,"Ozone",2,2020-05-07,127
"2495","Monroe",30,"Ozone",2,2020-05-08,130
"2496","Monroe",31,"Ozone",2,2020-05-09,134
"2497","Monroe",37,"Ozone",2,2020-05-10,140
"2498","Monroe",26,"Ozone",2,2020-05-11,142
"2499","Monroe",34,"Ozone",2,2020-05-12,142
"2500","Monroe",38,"Ozone",2,2020-05-13,144
"2501","Monroe",42,"Ozone",2,2020-05-14,145
"2502","Monroe",41,"Ozone",2,2020-05-15,154
"2503","Monroe",33,"Ozone",2,2020-05-16,156
"2504","Monroe",34,"Ozone",2,2020-05-17,158
"2505","Monroe",31,"Ozone",2,2020-05-18,160
"2506","Monroe",38,"Ozone",2,2020-05-19,162
"2507","Monroe",43,"Ozone",2,2020-05-20,166
"2508","Monroe",51,"Ozone",2,2020-05-21,169
"2509","Monroe",42,"Ozone",2,2020-05-22,172
"2510","Monroe",44,"Ozone",2,2020-05-23,178
"2511","Monroe",38,"Ozone",2,2020-05-24,185
"2512","Monroe",47,"Ozone",2,2020-05-25,186
"2513","Monroe",47,"Ozone",2,2020-05-26,193
"2514","Monroe",47,"Ozone",2,2020-05-27,195
"2515","Monroe",26,"Ozone",2,2020-05-28,198
"2516","Monroe",34,"Ozone",2,2020-05-29,201
"2517","Monroe",32,"Ozone",2,2020-05-30,201
"2518","Monroe",34,"Ozone",2,2020-05-31,204
"2519","Monroe",44,"Ozone",2,2020-06-01,209
"2520","Monroe",49,"Ozone",2,2020-06-02,211
"2521","Monroe",48,"Ozone",2,2020-06-03,214
"2522","Monroe",61,"Ozone",2,2020-06-04,216
"2523","Monroe",64,"Ozone",2,2020-06-05,217
"2524","Monroe",45,"Ozone",2,2020-06-06,218
"2525","Monroe",24,"Ozone",2,2020-06-07,218
"2526","Monroe",26,"Ozone",2,2020-06-08,218
"2527","Monroe",71,"Ozone",2,2020-06-09,222
"2528","Monroe",36,"Ozone",2,2020-06-10,225
"2529","Monroe",34,"Ozone",2,2020-06-11,227
"2530","Monroe",38,"Ozone",2,2020-06-12,228
"2531","Monroe",26,"Ozone",2,2020-06-13,229
"2532","Monroe",28,"Ozone",2,2020-06-14,230
"2533","Monroe",30,"Ozone",2,2020-06-15,231
"2534","Monroe",41,"Ozone",2,2020-06-16,231
"2535","Monroe",46,"Ozone",2,2020-06-17,232
"2536","Monroe",50,"Ozone",2,2020-06-18,233
"2537","Monroe",45,"Ozone",2,2020-06-19,236
"2538","Monroe",64,"Ozone",2,2020-06-20,238
"2539","Monroe",44,"Ozone",2,2020-06-21,239
"2540","Monroe",61,"Ozone",2,2020-06-22,239
"2541","Monroe",44,"Ozone",2,2020-06-23,240
"2542","Monroe",37,"Ozone",2,2020-06-24,241
"2543","Monroe",42,"Ozone",2,2020-06-25,241
"2544","Monroe",42,"Ozone",2,2020-06-26,243
"2545","Monroe",44,"Ozone",2,2020-06-27,244
"2546","Monroe",32,"PM2.5",2,2020-06-28,244
"2547","Monroe",40,"PM2.5",2,2020-06-29,244
"2548","Monroe",34,"Ozone",2,2020-06-30,245
"2549","Monroe",38,"Ozone",2,2020-07-01,245
"2550","Monroe",52,"PM2.5",2,2020-07-02,245
"2551","Monroe",53,"PM2.5",2,2020-07-03,245
"2552","Monroe",58,"PM2.5",2,2020-07-04,245
"2553","Monroe",55,"PM2.5",2,2020-07-05,245
"2554","Monroe",40,"Ozone",2,2020-07-06,245
"2555","Monroe",77,"Ozone",2,2020-07-07,245
"2556","Monroe",80,"Ozone",2,2020-07-08,246
"2557","Monroe",58,"Ozone",2,2020-07-09,246
"2558","Monroe",58,"Ozone",1,2020-07-10,246
"2559","Monroe",44,"Ozone",2,2020-07-11,247
"2560","Monroe",31,"Ozone",1,2020-07-12,248
"2561","Monroe",26,"Ozone",1,2020-07-13,248
"2562","Monroe",20,"Ozone",2,2020-07-14,248
"2563","Monroe",36,"Ozone",2,2020-07-15,248
"2564","Monroe",36,"PM2.5",2,2020-07-16,248
"2565","Monroe",44,"Ozone",2,2020-07-17,248
"2566","Monroe",74,"Ozone",2,2020-07-18,249
"2567","Monroe",39,"Ozone",2,2020-07-19,249
"2568","Monroe",34,"Ozone",2,2020-07-20,249
"2569","Monroe",25,"Ozone",2,2020-07-21,250
"2570","Monroe",38,"Ozone",2,2020-07-22,250
"2571","Monroe",35,"Ozone",2,2020-07-23,250
"2572","Monroe",31,"Ozone",2,2020-07-24,250
"2573","Monroe",38,"Ozone",2,2020-07-25,250
"2574","Monroe",54,"Ozone",2,2020-07-26,250
"2575","Monroe",46,"Ozone",1,2020-07-27,250
"2576","Monroe",31,"Ozone",2,2020-07-28,250
"2577","Monroe",40,"Ozone",2,2020-07-29,250
"2578","Monroe",27,"Ozone",2,2020-07-30,250
"2579","Monroe",25,"Ozone",2,2020-07-31,250
"2580","Monroe",32,"Ozone",2,2020-08-01,252
"2581","Monroe",32,"Ozone",2,2020-08-02,252
"2582","Monroe",30,"Ozone",2,2020-08-03,253
"2583","Monroe",31,"Ozone",2,2020-08-04,253
"2584","Monroe",29,"Ozone",2,2020-08-05,254
"2585","Monroe",31,"Ozone",2,2020-08-06,254
"2586","Monroe",32,"Ozone",2,2020-08-07,254
"2587","Monroe",40,"Ozone",2,2020-08-08,254
"2588","Monroe",51,"Ozone",2,2020-08-09,254
"2589","Monroe",50,"Ozone",2,2020-08-10,255
"2590","Monroe",48,"Ozone",2,2020-08-11,255
"2591","Monroe",36,"Ozone",2,2020-08-12,255
"2592","Monroe",43,"Ozone",2,2020-08-13,255
"2593","Monroe",33,"PM2.5",2,2020-08-14,255
"2594","Monroe",38,"Ozone",2,2020-08-15,255
"2595","Monroe",44,"PM2.5",2,2020-08-16,255
"2596","Monroe",33,"Ozone",2,2020-08-17,255
"2597","Monroe",26,"Ozone",2,2020-08-18,255
"2598","Monroe",21,"Ozone",2,2020-08-19,255
"2599","Monroe",34,"Ozone",2,2020-08-20,255
"2600","Monroe",49,"Ozone",2,2020-08-21,255
"2601","Monroe",61,"Ozone",2,2020-08-22,255
"2602","Monroe",61,"Ozone",2,2020-08-23,255
"2603","Monroe",50,"Ozone",2,2020-08-24,255
"2604","Monroe",40,"Ozone",2,2020-08-25,255
"2605","Monroe",27,"Ozone",2,2020-08-26,256
"2606","Monroe",46,"PM2.5",2,2020-08-27,256
"2607","Monroe",21,"Ozone",2,2020-08-28,256
"2608","Monroe",33,"Ozone",2,2020-08-29,257
"2609","Monroe",22,"Ozone",2,2020-08-30,257
"2610","Monroe",30,"Ozone",2,2020-08-31,257
"2611","Monroe",27,"Ozone",2,2020-09-01,257
"2612","Monroe",34,"Ozone",2,2020-09-02,258
"2613","Monroe",34,"Ozone",2,2020-09-03,258
"2614","Monroe",31,"Ozone",2,2020-09-04,258
"2615","Monroe",27,"Ozone",2,2020-09-05,258
"2616","Monroe",28,"Ozone",2,2020-09-06,258
"2617","Monroe",33,"Ozone",2,2020-09-07,258
"2618","Monroe",25,"Ozone",2,2020-09-08,258
"2619","Monroe",28,"PM2.5",2,2020-09-09,258
"2620","Monroe",24,"Ozone",2,2020-09-10,258
"2621","Monroe",24,"Ozone",2,2020-09-11,258
"2622","Monroe",28,"Ozone",2,2020-09-12,258
"2623","Monroe",27,"Ozone",2,2020-09-13,258
"2624","Monroe",25,"Ozone",2,2020-09-14,258
"2625","Monroe",22,"Ozone",2,2020-09-15,259
"2626","Monroe",28,"Ozone",2,2020-09-16,259
"2627","Monroe",25,"PM2.5",2,2020-09-17,259
"2628","Monroe",25,"Ozone",2,2020-09-18,259
"2629","Monroe",26,"Ozone",2,2020-09-19,259
"2630","Monroe",27,"Ozone",2,2020-09-20,259
"2631","Monroe",31,"Ozone",2,2020-09-21,259
"2632","Monroe",33,"Ozone",2,2020-09-22,259
"2633","Monroe",47,"Ozone",2,2020-09-23,259
"2634","Monroe",58,"PM2.5",2,2020-09-24,259
"2635","Monroe",64,"Ozone",2,2020-09-25,259
"2636","Monroe",43,"PM2.5",2,2020-09-26,259
"2637","Monroe",36,"Ozone",2,2020-09-27,260
"2638","Monroe",34,"Ozone",2,2020-09-28,260
"2639","Monroe",29,"Ozone",2,2020-09-29,260
"2640","Monroe",28,"Ozone",2,2020-09-30,260
"2641","Monroe",23,"Ozone",2,2020-10-01,260
"2642","Monroe",23,"Ozone",2,2020-10-02,260
"2643","Monroe",27,"Ozone",2,2020-10-03,260
"2644","Monroe",27,"Ozone",2,2020-10-04,260
"2645","Monroe",35,"PM2.5",2,2020-10-05,260
"2646","Monroe",34,"Ozone",2,2020-10-06,260
"2647","Monroe",22,"PM2.5",2,2020-10-07,260
"2648","Monroe",16,"PM2.5",2,2020-10-08,260
"2649","Monroe",42,"Ozone",2,2020-10-09,260
"2650","Monroe",48,"PM2.5",2,2020-10-10,260
"2651","Monroe",21,"Ozone",2,2020-10-11,260
"2652","Monroe",28,"Ozone",2,2020-10-12,260
"2653","Monroe",29,"Ozone",2,2020-10-13,260
"2654","Monroe",32,"Ozone",2,2020-10-14,260
"2655","Monroe",36,"Ozone",2,2020-10-15,260
"2656","Monroe",25,"Ozone",2,2020-10-16,260
"2657","Monroe",37,"PM2.5",2,2020-10-17,260
"2658","Monroe",35,"Ozone",2,2020-10-18,260
"2659","Monroe",28,"Ozone",2,2020-10-19,260
"2660","Monroe",23,"Ozone",2,2020-10-20,260
"2661","Monroe",26,"PM2.5",2,2020-10-21,261
"2662","Monroe",27,"PM2.5",2,2020-10-22,261
"2663","Monroe",31,"Ozone",2,2020-10-23,261
"2664","Monroe",19,"Ozone",2,2020-10-24,261
"2665","Monroe",26,"Ozone",2,2020-10-25,261
"2666","Monroe",26,"PM2.5",2,2020-10-26,261
"2667","Monroe",31,"PM2.5",2,2020-10-27,261
"2668","Monroe",20,"Ozone",2,2020-10-28,261
"2669","Monroe",30,"PM2.5",2,2020-10-29,261
"2670","Monroe",27,"Ozone",2,2020-10-30,261
"2671","Monroe",32,"PM2.5",2,2020-10-31,261
"2672","Monroe",26,"Ozone",2,2020-11-01,261
"2673","Monroe",31,"Ozone",2,2020-11-02,261
"2674","Monroe",29,"Ozone",2,2020-11-03,261
"2675","Monroe",37,"PM2.5",2,2020-11-04,262
"2676","Monroe",37,"Ozone",2,2020-11-05,262
"2677","Monroe",48,"Ozone",2,2020-11-06,262
"2678","Monroe",60,"PM2.5",2,2020-11-07,262
"2679","Monroe",68,"PM2.5",2,2020-11-08,262
"2680","Monroe",52,"PM2.5",2,2020-11-09,264
"2681","Monroe",29,"Ozone",2,2020-11-10,264
"2682","Monroe",26,"Ozone",2,2020-11-11,266
"2683","Monroe",25,"Ozone",2,2020-11-12,266
"2684","Monroe",34,"PM2.5",2,2020-11-13,267
"2685","Monroe",38,"PM2.5",2,2020-11-14,269
"2686","Monroe",30,"Ozone",2,2020-11-15,269
"2687","Monroe",38,"PM2.5",2,2020-11-16,269
"2688","Monroe",31,"Ozone",2,2020-11-17,270
"2689","Monroe",30,"PM2.5",2,2020-11-18,271
"2690","Monroe",31,"Ozone",2,2020-11-19,271
"2691","Monroe",49,"PM2.5",2,2020-11-20,271
"2692","Monroe",25,"Ozone",2,2020-11-21,271
"2693","Monroe",27,"PM2.5",2,2020-11-22,274
"2694","Monroe",36,"PM2.5",2,2020-11-23,275
"2695","Monroe",26,"PM2.5",2,2020-11-24,276
"2696","Monroe",40,"PM2.5",2,2020-11-25,283
"2697","Monroe",37,"PM2.5",2,2020-11-26,286
"2698","Monroe",37,"PM2.5",2,2020-11-27,291
"2699","Monroe",33,"PM2.5",2,2020-11-28,291
"2700","Monroe",37,"PM2.5",2,2020-11-29,292
"2701","Monroe",31,"PM2.5",2,2020-11-30,297
"2702","Monroe",25,"PM2.5",2,2020-12-01,300
"2703","Monroe",32,"PM2.5",2,2020-12-02,302
"2704","Monroe",34,"PM2.5",2,2020-12-03,307
"2705","Monroe",38,"PM2.5",2,2020-12-04,312
"2706","Monroe",46,"PM2.5",2,2020-12-05,318
"2707","Monroe",29,"Ozone",2,2020-12-06,319
"2708","Monroe",29,"Ozone",2,2020-12-07,323
"2709","Monroe",28,"PM2.5",2,2020-12-08,333
"2710","Monroe",58,"PM2.5",2,2020-12-09,344
"2711","Monroe",45,"PM2.5",2,2020-12-10,353
"2712","Monroe",67,"PM2.5",2,2020-12-11,356
"2713","Monroe",78,"PM2.5",2,2020-12-12,363
"2714","Monroe",29,"PM2.5",2,2020-12-13,369
"2715","Monroe",35,"PM2.5",2,2020-12-14,375
"2716","Monroe",27,"Ozone",2,2020-12-15,382
"2717","Monroe",29,"PM2.5",2,2020-12-16,390
"2718","Monroe",41,"PM2.5",2,2020-12-17,403
"2719","Monroe",53,"PM2.5",2,2020-12-18,415
"2720","Monroe",54,"PM2.5",2,2020-12-19,421
"2721","Monroe",47,"PM2.5",2,2020-12-20,428
"2722","Monroe",52,"PM2.5",2,2020-12-21,458
"2723","Monroe",47,"PM2.5",2,2020-12-22,470
"2724","Monroe",31,"PM2.5",2,2020-12-23,482
"2725","Monroe",29,"PM2.5",2,2020-12-24,495
"2726","Monroe",33,"PM2.5",2,2020-12-25,511
"2727","Monroe",44,"PM2.5",2,2020-12-26,521
"2728","Monroe",52,"PM2.5",2,2020-12-27,531
"2729","Monroe",48,"PM2.5",2,2020-12-28,537
"2730","Monroe",44,"PM2.5",2,2020-12-29,548
"2731","Monroe",40,"PM2.5",2,2020-12-30,563
"2732","Monroe",48,"PM2.5",2,2020-12-31,578
"2733","Nassau",28,"PM2.5",1,2020-03-27,0
"2734","Nassau",16,"PM2.5",1,2020-03-28,0
"2735","Nassau",4,"PM2.5",1,2020-03-29,0
"2736","Nassau",13,"PM2.5",1,2020-03-30,0
"2737","Nassau",7,"PM2.5",1,2020-03-31,0
"2738","Nassau",2,"PM2.5",1,2020-04-02,0
"2739","Nassau",4,"PM2.5",1,2020-04-03,0
"2740","Nassau",8,"PM2.5",1,2020-04-04,381
"2741","Nassau",26,"PM2.5",1,2020-04-05,433
"2742","Nassau",15,"PM2.5",1,2020-04-06,500
"2743","Nassau",14,"PM2.5",1,2020-04-07,578
"2744","Nassau",25,"PM2.5",1,2020-04-08,633
"2745","Nassau",10,"PM2.5",1,2020-04-09,723
"2746","Nassau",10,"PM2.5",1,2020-04-10,792
"2747","Nassau",18,"PM2.5",1,2020-04-11,846
"2748","Nassau",30,"PM2.5",1,2020-04-12,910
"2749","Nassau",23,"PM2.5",1,2020-04-13,1001
"2750","Nassau",13,"PM2.5",1,2020-04-14,1062
"2751","Nassau",14,"PM2.5",1,2020-04-15,1109
"2752","Nassau",14,"PM2.5",1,2020-04-18,1281
"2753","Nassau",26,"PM2.5",1,2020-04-19,1329
"2754","Nassau",15,"PM2.5",1,2020-04-20,1390
"2755","Nassau",19,"PM2.5",1,2020-04-21,1431
"2756","Nassau",13,"PM2.5",1,2020-04-22,1471
"2757","Nassau",19,"PM2.5",1,2020-04-23,1518
"2758","Nassau",15,"PM2.5",1,2020-04-24,1558
"2759","Nassau",24,"PM2.5",1,2020-04-25,1587
"2760","Nassau",7,"PM2.5",1,2020-04-26,1620
"2761","Nassau",3,"PM2.5",1,2020-04-27,1647
"2762","Nassau",15,"PM2.5",1,2020-04-28,1678
"2763","Nassau",18,"PM2.5",1,2020-04-29,1700
"2764","Nassau",22,"PM2.5",1,2020-04-30,1720
"2765","Nassau",5,"PM2.5",1,2020-05-01,1745
"2766","Nassau",13,"PM2.5",1,2020-05-02,1770
"2767","Nassau",30,"PM2.5",1,2020-05-03,1792
"2768","Nassau",4,"PM2.5",1,2020-05-04,1818
"2769","Nassau",2,"PM2.5",1,2020-05-05,1847
"2770","Nassau",7,"PM2.5",1,2020-05-06,1904
"2771","Nassau",12,"PM2.5",1,2020-05-07,1918
"2772","Nassau",4,"PM2.5",1,2020-05-08,1940
"2773","Nassau",6,"PM2.5",1,2020-05-09,1963
"2774","Nassau",13,"PM2.5",1,2020-05-10,1973
"2775","Nassau",9,"PM2.5",1,2020-05-11,1991
"2776","Nassau",9,"PM2.5",1,2020-05-12,2004
"2777","Nassau",13,"PM2.5",1,2020-05-13,2016
"2778","Nassau",18,"PM2.5",1,2020-05-14,2027
"2779","Nassau",36,"PM2.5",1,2020-05-15,2034
"2780","Nassau",13,"PM2.5",1,2020-05-16,2044
"2781","Nassau",9,"PM2.5",1,2020-05-18,2060
"2782","Nassau",13,"PM2.5",1,2020-05-22,2087
"2783","Nassau",10,"PM2.5",1,2020-05-23,2094
"2784","Nassau",20,"PM2.5",1,2020-05-24,2103
"2785","Nassau",17,"PM2.5",1,2020-05-25,2108
"2786","Nassau",17,"PM2.5",1,2020-05-26,2111
"2787","Nassau",7,"PM2.5",1,2020-05-28,2118
"2788","Nassau",6,"PM2.5",1,2020-05-29,2121
"2789","Nassau",12,"PM2.5",1,2020-05-30,2122
"2790","Nassau",1,"PM2.5",1,2020-05-31,2125
"2791","Nassau",14,"PM2.5",1,2020-06-02,2130
"2792","Nassau",26,"PM2.5",1,2020-06-03,2132
"2793","Nassau",31,"PM2.5",1,2020-06-04,2132
"2794","Nassau",24,"PM2.5",1,2020-06-05,2135
"2795","Nassau",18,"PM2.5",1,2020-06-06,2142
"2796","Nassau",4,"PM2.5",1,2020-06-07,2145
"2797","Nassau",8,"PM2.5",1,2020-06-08,2150
"2798","Nassau",28,"PM2.5",1,2020-06-09,2151
"2799","Nassau",31,"PM2.5",1,2020-06-10,2151
"2800","Nassau",24,"PM2.5",1,2020-06-11,2163
"2801","Nassau",16,"PM2.5",1,2020-06-12,2163
"2802","Nassau",1,"PM2.5",1,2020-06-13,2165
"2803","Nassau",7,"PM2.5",1,2020-06-14,2167
"2804","Nassau",12,"PM2.5",1,2020-06-15,2170
"2805","Nassau",9,"PM2.5",1,2020-06-16,2171
"2806","Nassau",5,"PM2.5",1,2020-06-17,2172
"2807","Nassau",7,"PM2.5",1,2020-06-19,2175
"2808","Nassau",23,"PM2.5",1,2020-06-20,2178
"2809","Nassau",12,"PM2.5",1,2020-06-21,2178
"2810","Nassau",13,"PM2.5",1,2020-06-22,2179
"2811","Nassau",28,"PM2.5",1,2020-06-23,2180
"2812","Nassau",23,"PM2.5",1,2020-06-24,2180
"2813","Nassau",23,"PM2.5",1,2020-06-25,2181
"2814","Nassau",29,"PM2.5",1,2020-06-26,2182
"2815","Nassau",46,"PM2.5",1,2020-06-27,2182
"2816","Nassau",34,"PM2.5",1,2020-06-28,2182
"2817","Nassau",16,"PM2.5",1,2020-06-29,2182
"2818","Nassau",3,"PM2.5",1,2020-06-30,2183
"2819","Nassau",2,"PM2.5",1,2020-07-01,2184
"2820","Nassau",13,"PM2.5",1,2020-07-02,2185
"2821","Nassau",30,"PM2.5",1,2020-07-03,2186
"2822","Nassau",37,"PM2.5",1,2020-07-04,2186
"2823","Nassau",38,"PM2.5",1,2020-07-05,2187
"2824","Nassau",33,"PM2.5",1,2020-07-06,2187
"2825","Nassau",15,"PM2.5",1,2020-07-07,2188
"2826","Nassau",16,"PM2.5",1,2020-07-08,2188
"2827","Nassau",14,"PM2.5",1,2020-07-09,2190
"2828","Nassau",18,"PM2.5",1,2020-07-11,2190
"2829","Nassau",17,"PM2.5",1,2020-07-12,2190
"2830","Nassau",18,"PM2.5",1,2020-07-13,2190
"2831","Nassau",11,"PM2.5",1,2020-07-14,2191
"2832","Nassau",8,"PM2.5",1,2020-07-15,2192
"2833","Nassau",14,"PM2.5",1,2020-07-17,2192
"2834","Nassau",25,"PM2.5",1,2020-07-18,2193
"2835","Nassau",44,"PM2.5",1,2020-07-19,2193
"2836","Nassau",34,"PM2.5",1,2020-07-20,2193
"2837","Nassau",23,"PM2.5",1,2020-07-21,2193
"2838","Nassau",31,"PM2.5",1,2020-07-22,2193
"2839","Nassau",14,"PM2.5",1,2020-07-23,2193
"2840","Nassau",12,"PM2.5",1,2020-07-24,2193
"2841","Nassau",15,"PM2.5",1,2020-07-25,2193
"2842","Nassau",21,"PM2.5",1,2020-07-26,2194
"2843","Nassau",39,"PM2.5",1,2020-07-27,2194
"2844","Nassau",31,"PM2.5",1,2020-07-28,2194
"2845","Nassau",20,"PM2.5",1,2020-07-29,2194
"2846","Nassau",41,"PM2.5",1,2020-07-30,2194
"2847","Nassau",15,"PM2.5",1,2020-07-31,2194
"2848","Nassau",28,"PM2.5",1,2020-08-01,2194
"2849","Nassau",30,"PM2.5",1,2020-08-02,2194
"2850","Nassau",18,"PM2.5",1,2020-08-03,2194
"2851","Nassau",23,"PM2.5",1,2020-08-04,2194
"2852","Nassau",33,"PM2.5",1,2020-08-05,2194
"2853","Nassau",38,"PM2.5",1,2020-08-06,2194
"2854","Nassau",32,"PM2.5",1,2020-08-07,2194
"2855","Nassau",10,"PM2.5",1,2020-08-08,2195
"2856","Nassau",16,"PM2.5",1,2020-08-09,2195
"2857","Nassau",38,"PM2.5",1,2020-08-10,2195
"2858","Nassau",28,"PM2.5",1,2020-08-11,2195
"2859","Nassau",37,"PM2.5",1,2020-08-12,2195
"2860","Nassau",30,"PM2.5",1,2020-08-13,2195
"2861","Nassau",28,"PM2.5",1,2020-08-14,2195
"2862","Nassau",24,"PM2.5",1,2020-08-15,2195
"2863","Nassau",12,"PM2.5",1,2020-08-16,2195
"2864","Nassau",18,"PM2.5",1,2020-08-17,2195
"2865","Nassau",22,"PM2.5",1,2020-08-18,2195
"2866","Nassau",14,"PM2.5",1,2020-08-19,2195
"2867","Nassau",7,"PM2.5",1,2020-08-20,2195
"2868","Nassau",18,"PM2.5",1,2020-08-21,2196
"2869","Nassau",33,"PM2.5",1,2020-08-22,2196
"2870","Nassau",17,"PM2.5",1,2020-08-23,2196
"2871","Nassau",20,"PM2.5",1,2020-08-24,2196
"2872","Nassau",31,"PM2.5",1,2020-08-25,2196
"2873","Nassau",4,"PM2.5",1,2020-08-26,2196
"2874","Nassau",30,"PM2.5",1,2020-08-27,2197
"2875","Nassau",30,"PM2.5",1,2020-08-28,2197
"2876","Nassau",7,"PM2.5",1,2020-08-29,2198
"2877","Nassau",5,"PM2.5",1,2020-08-30,2198
"2878","Nassau",6,"PM2.5",1,2020-08-31,2198
"2879","Nassau",5,"PM2.5",1,2020-09-01,2198
"2880","Nassau",6,"PM2.5",1,2020-09-02,2198
"2881","Nassau",14,"PM2.5",1,2020-09-03,2198
"2882","Nassau",20,"PM2.5",1,2020-09-04,2198
"2883","Nassau",10,"PM2.5",1,2020-09-05,2198
"2884","Nassau",20,"PM2.5",1,2020-09-06,2198
"2885","Nassau",6,"PM2.5",1,2020-09-07,2199
"2886","Nassau",18,"PM2.5",1,2020-09-08,2199
"2887","Nassau",23,"PM2.5",1,2020-09-09,2199
"2888","Nassau",13,"PM2.5",1,2020-09-11,2200
"2889","Nassau",8,"PM2.5",1,2020-09-12,2200
"2890","Nassau",14,"PM2.5",1,2020-09-13,2200
"2891","Nassau",12,"PM2.5",1,2020-09-14,2201
"2892","Nassau",7,"PM2.5",1,2020-09-15,2201
"2893","Nassau",14,"PM2.5",1,2020-09-16,2201
"2894","Nassau",17,"PM2.5",1,2020-09-17,2201
"2895","Nassau",20,"PM2.5",1,2020-09-18,2201
"2896","Nassau",8,"PM2.5",1,2020-09-19,2201
"2897","Nassau",9,"PM2.5",1,2020-09-20,2201
"2898","Nassau",7,"PM2.5",1,2020-09-21,2201
"2899","Nassau",8,"PM2.5",1,2020-09-22,2201
"2900","Nassau",41,"PM2.5",1,2020-09-23,2201
"2901","Nassau",56,"PM2.5",1,2020-09-24,2201
"2902","Nassau",55,"PM2.5",1,2020-09-25,2201
"2903","Nassau",24,"PM2.5",1,2020-09-26,2201
"2904","Nassau",8,"PM2.5",1,2020-09-27,2201
"2905","Nassau",15,"PM2.5",1,2020-09-28,2201
"2906","Nassau",10,"PM2.5",1,2020-09-29,2201
"2907","Nassau",9,"PM2.5",1,2020-09-30,2202
"2908","Nassau",19,"PM2.5",1,2020-10-01,2202
"2909","Nassau",17,"PM2.5",1,2020-10-02,2203
"2910","Nassau",21,"PM2.5",1,2020-10-03,2204
"2911","Nassau",11,"PM2.5",1,2020-10-04,2204
"2912","Nassau",14,"PM2.5",1,2020-10-05,2204
"2913","Nassau",15,"PM2.5",1,2020-10-06,2204
"2914","Nassau",25,"PM2.5",1,2020-10-07,2204
"2915","Nassau",11,"PM2.5",1,2020-10-08,2204
"2916","Nassau",18,"PM2.5",1,2020-10-09,2204
"2917","Nassau",23,"PM2.5",1,2020-10-10,2204
"2918","Nassau",29,"PM2.5",1,2020-10-11,2204
"2919","Nassau",2,"PM2.5",1,2020-10-12,2205
"2920","Nassau",1,"PM2.5",1,2020-10-13,2205
"2921","Nassau",24,"PM2.5",1,2020-10-14,2205
